ClusterIdx,Timestamp,Folder_Name
23,22.5039,control_jul
16,22.8043,control_jul
8,23.1045,control_jul
8,23.4049,control_jul
4,23.7052,control_jul
1,24.0054,control_jul
1,24.3057,control_jul
27,24.606,control_jul
27,24.9063,control_jul
1,25.2066,control_jul
1,25.5069,control_jul
25,25.8073,control_jul
1,26.1075,control_jul
8,26.4078,control_jul
20,26.7081,control_jul
17,27.0084,control_jul
5,27.3087,control_jul
5,27.609,control_jul
27,27.9093,control_jul
17,28.2096,control_jul
18,28.5099,control_jul
18,28.8102,control_jul
16,29.1105,control_jul
22,29.4108,control_jul
3,29.7111,control_jul
3,30.0114,control_jul
24,30.3117,control_jul
1,30.6121,control_jul
2,30.9124,control_jul
16,31.2126,control_jul
5,31.5129,control_jul
5,31.8132,control_jul
15,32.1136,control_jul
15,32.4139,control_jul
25,32.7142,control_jul
9,33.0144,control_jul
17,33.3148,control_jul
2,33.6151,control_jul
5,33.9154,control_jul
2,34.2157,control_jul
5,34.516,control_jul
15,34.8163,control_jul
25,35.1166,control_jul
4,35.4169,control_jul
1,35.7172,control_jul
18,36.0175,control_jul
18,36.3178,control_jul
18,36.6181,control_jul
18,36.9184,control_jul
18,37.2187,control_jul
18,37.519,control_jul
18,37.8193,control_jul
23,38.1196,control_jul
23,38.4199,control_jul
16,38.7202,control_jul
7,39.0205,control_jul
2,39.3208,control_jul
16,39.6212,control_jul
23,39.9214,control_jul
23,40.2218,control_jul
16,40.5221,control_jul
16,40.8224,control_jul
15,41.1227,control_jul
15,41.423,control_jul
16,41.7233,control_jul
25,42.0236,control_jul
18,42.3239,control_jul
18,42.6242,control_jul
25,42.9245,control_jul
4,43.2248,control_jul
4,43.5251,control_jul
4,43.8254,control_jul
18,44.1257,control_jul
1,44.426,control_jul
27,44.7263,control_jul
9,45.0267,control_jul
9,45.3269,control_jul
27,45.6272,control_jul
3,45.9276,control_jul
17,46.2279,control_jul
19,46.5282,control_jul
9,46.8285,control_jul
23,47.1289,control_jul
5,47.4291,control_jul
16,47.7294,control_jul
16,48.0297,control_jul
7,48.33,control_jul
23,48.6303,control_jul
23,48.9307,control_jul
7,49.2309,control_jul
23,49.5312,control_jul
23,49.8316,control_jul
23,50.1318,control_jul
5,50.4321,control_jul
2,50.7325,control_jul
22,51.0328,control_jul
23,51.3331,control_jul
26,51.6334,control_jul
26,51.9337,control_jul
23,52.234,control_jul
23,52.5343,control_jul
23,52.8346,control_jul
23,53.1349,control_jul
1,53.4352,control_jul
1,53.7356,control_jul
25,54.0359,control_jul
20,54.3362,control_jul
20,54.6365,control_jul
27,54.9368,control_jul
19,55.2371,control_jul
17,55.5374,control_jul
8,55.8377,control_jul
8,56.138,control_jul
20,56.4383,control_jul
9,56.7386,control_jul
20,57.039,control_jul
22,57.3393,control_jul
4,57.6396,control_jul
15,57.9399,control_jul
15,58.2402,control_jul
16,58.5405,control_jul
7,58.8408,control_jul
19,59.1412,control_jul
4,59.4414,control_jul
18,59.7418,control_jul
1,60.042,control_jul
16,60.3424,control_jul
15,60.6427,control_jul
15,60.943,control_jul
18,61.2433,control_jul
18,61.5436,control_jul
18,61.8439,control_jul
18,62.1443,control_jul
15,62.4445,control_jul
15,62.7449,control_jul
15,63.0452,control_jul
13,63.3454,control_jul
7,63.6458,control_jul
5,63.9461,control_jul
5,64.2464,control_jul
5,64.5467,control_jul
5,64.847,control_jul
1,65.1473,control_jul
1,65.4476,control_jul
9,65.748,control_jul
9,66.0482,control_jul
27,66.3486,control_jul
9,66.6489,control_jul
22,66.9492,control_jul
5,67.2495,control_jul
24,67.5498,control_jul
14,67.8501,control_jul
20,68.1504,control_jul
15,68.4508,control_jul
23,68.751,control_jul
22,69.0514,control_jul
25,69.3516,control_jul
1,69.652,control_jul
18,69.9522,control_jul
4,70.2526,control_jul
23,70.5529,control_jul
23,70.8532,control_jul
5,71.1535,control_jul
5,71.4539,control_jul
5,71.7542,control_jul
27,72.0545,control_jul
14,72.3548,control_jul
3,72.6551,control_jul
3,72.9554,control_jul
19,73.2557,control_jul
9,73.556,control_jul
23,73.8563,control_jul
5,74.1566,control_jul
22,74.457,control_jul
16,74.7572,control_jul
5,75.0576,control_jul
5,75.3579,control_jul
2,75.6582,control_jul
5,75.9585,control_jul
17,76.2589,control_jul
27,76.5591,control_jul
19,76.8595,control_jul
9,77.1598,control_jul
9,77.4601,control_jul
1,77.7604,control_jul
1,78.0607,control_jul
17,78.361,control_jul
1,78.6613,control_jul
17,78.9616,control_jul
1,79.262,control_jul
1,79.5623,control_jul
1,79.8626,control_jul
17,80.1629,control_jul
9,80.4632,control_jul
9,80.7635,control_jul
23,81.0638,control_jul
5,81.3641,control_jul
2,81.6645,control_jul
5,81.9648,control_jul
23,82.2651,control_jul
23,82.5654,control_jul
5,82.8657,control_jul
23,83.166,control_jul
23,83.4663,control_jul
5,83.7667,control_jul
5,84.067,control_jul
22,84.3673,control_jul
23,84.6676,control_jul
23,84.9679,control_jul
5,85.2682,control_jul
23,85.5686,control_jul
2,85.8688,control_jul
23,86.1691,control_jul
7,86.4694,control_jul
16,86.7697,control_jul
1,87.07,control_jul
1,87.3704,control_jul
17,87.6707,control_jul
9,87.971,control_jul
1,88.2713,control_jul
1,88.5717,control_jul
18,88.8719,control_jul
18,89.1723,control_jul
18,89.4726,control_jul
17,89.7729,control_jul
9,90.0732,control_jul
9,90.3735,control_jul
19,90.6738,control_jul
19,90.9741,control_jul
17,91.2744,control_jul
25,91.5748,control_jul
1,91.8751,control_jul
1,92.1754,control_jul
9,92.4757,control_jul
20,92.7761,control_jul
9,93.0764,control_jul
24,93.3767,control_jul
17,93.677,control_jul
5,93.9772,control_jul
2,94.2777,control_jul
16,94.5779,control_jul
15,94.8782,control_jul
4,95.1785,control_jul
16,95.4788,control_jul
16,95.7791,control_jul
5,96.0795,control_jul
5,96.3798,control_jul
2,96.6801,control_jul
2,96.9804,control_jul
23,97.2807,control_jul
23,97.5811,control_jul
16,97.8814,control_jul
16,98.1817,control_jul
16,98.482,control_jul
16,98.7823,control_jul
7,99.0826,control_jul
4,99.3829,control_jul
25,99.6832,control_jul
25,99.9836,control_jul
4,100.2839,control_jul
18,100.5841,control_jul
25,100.8845,control_jul
18,101.1848,control_jul
4,101.4851,control_jul
4,101.7855,control_jul
7,102.0858,control_jul
19,102.386,control_jul
18,102.6863,control_jul
1,102.9867,control_jul
4,103.287,control_jul
16,103.5873,control_jul
25,103.8876,control_jul
4,104.1879,control_jul
16,104.4883,control_jul
25,104.7885,control_jul
17,105.0889,control_jul
1,105.3892,control_jul
18,105.6895,control_jul
26,105.9899,control_jul
15,106.2901,control_jul
7,106.5905,control_jul
25,106.8908,control_jul
1,107.1911,control_jul
9,107.4914,control_jul
17,107.7918,control_jul
4,108.092,control_jul
16,108.3924,control_jul
16,108.6927,control_jul
16,108.993,control_jul
25,109.2933,control_jul
4,109.5936,control_jul
18,109.8939,control_jul
15,110.1942,control_jul
7,110.4945,control_jul
1,110.7948,control_jul
19,111.0952,control_jul
17,111.3955,control_jul
9,111.6958,control_jul
9,111.9961,control_jul
17,112.2964,control_jul
22,112.5967,control_jul
5,112.8971,control_jul
5,113.1974,control_jul
23,113.4977,control_jul
22,113.798,control_jul
22,114.0983,control_jul
23,114.3986,control_jul
27,114.699,control_jul
3,114.9992,control_jul
14,115.2995,control_jul
10,115.5999,control_jul
17,115.9003,control_jul
23,116.2005,control_jul
5,116.5009,control_jul
23,116.8011,control_jul
23,117.1015,control_jul
23,117.4017,control_jul
7,117.7021,control_jul
5,118.0024,control_jul
5,118.3027,control_jul
